ip,app,device,os,channel,click_time,attributed_time,is_attributed
42651,9,1,6,442,2017-11-07 14:27:53,,0
14877,28,1,13,135,2017-11-07 14:30:59,,0
86977,3,1,19,452,2017-11-07 14:43:12,,0
105811,2,1,19,122,2017-11-07 14:27:58,,0
75300,25,1,6,259,2017-11-07 14:27:34,,0
37515,12,2,9,178,2017-11-07 14:41:19,,0
186615,23,1,20,153,2017-11-07 14:42:48,,0
149816,18,1,13,107,2017-11-07 14:24:59,,0
29414,9,1,27,232,2017-11-07 14:36:50,,0
176495,9,1,14,489,2017-11-07 14:37:57,,0
115592,3,1,13,211,2017-11-07 14:30:14,,0
123759,15,1,13,130,2017-11-07 14:26:51,,0
40056,3,1,19,137,2017-11-07 14:29:17,,0
114314,64,1,13,459,2017-11-07 14:24:38,,0
47883,12,1,17,259,2017-11-07 14:32:24,,0
53960,2,2,3,205,2017-11-07 14:42:13,,0
197924,18,1,13,134,2017-11-07 14:26:24,,0
211588,8,1,53,145,2017-11-07 14:27:36,,0
7153,14,2,19,442,2017-11-07 14:25:33,,0
152117,15,1,13,265,2017-11-07 14:31:21,,0
35221,25,1,25,259,2017-11-07 14:37:38,,0
166055,1,1,20,150,2017-11-07 14:32:43,,0
22898,9,1,10,445,2017-11-07 14:39:00,,0
102897,21,1,13,128,2017-11-07 14:41:17,,0
97744,14,1,19,401,2017-11-07 14:24:15,,0
8786,12,1,13,328,2017-11-07 14:34:58,,0
14021,29,1,13,213,2017-11-07 14:26:35,,0
105113,9,1,17,258,2017-11-07 14:40:05,,0
113691,3,1,4,205,2017-11-07 14:27:44,,0
84870,20,1,19,259,2017-11-07 14:31:47,,0
111215,2,1,1,219,2017-11-07 14:37:26,,0
209663,2,1,17,205,2017-11-07 14:30:28,,0
93395,14,2,9,123,2017-11-07 14:37:48,,0
47980,1,1,13,134,2017-11-07 14:32:58,,0
27014,2,1,13,452,2017-11-07 14:33:18,,0
210084,12,1,16,178,2017-11-07 14:38:19,,0
36448,8,1,13,145,2017-11-07 14:32:46,,0
196520,15,1,23,245,2017-11-07 14:41:06,,0
86353,3,1,10,280,2017-11-07 14:34:44,,0
105475,18,1,8,107,2017-11-07 14:27:50,,0
168129,15,2,49,245,2017-11-07 14:35:41,,0
5348,64,1,13,459,2017-11-07 14:27:04,,0
73516,3,1,13,153,2017-11-07 14:42:46,,0
105162,11,1,12,219,2017-11-07 14:32:42,,0
103571,2,1,32,219,2017-11-07 14:24:29,,0
108790,3,1,25,115,2017-11-07 14:25:18,,0
16453,2,1,19,219,2017-11-07 14:39:18,,0
42297,12,1,13,178,2017-11-07 14:38:03,,0
122042,12,1,43,245,2017-11-07 14:34:52,,0
13634,12,1,25,245,2017-11-07 14:40:54,,0
93587,13,1,13,477,2017-11-07 14:26:24,,0
29288,3,1,13,442,2017-11-07 14:36:54,,0
53998,2,1,18,205,2017-11-07 14:34:28,,0
202555,2,1,35,469,2017-11-07 14:29:28,,0
72524,23,1,19,153,2017-11-07 14:31:57,,0
74894,15,1,13,153,2017-11-07 14:41:07,,0
92863,14,1,19,134,2017-11-07 14:38:12,,0
40241,2,1,18,401,2017-11-07 14:27:46,,0
59422,5,1,34,377,2017-11-07 14:31:09,,0
106750,14,1,20,439,2017-11-07 14:34:35,,0
122972,12,1,13,265,2017-11-07 14:39:11,,0
186606,14,1,17,439,2017-11-07 14:30:24,,0
67040,23,1,13,153,2017-11-07 14:38:56,,0
73313,14,1,8,489,2017-11-07 14:40:11,,0
69741,18,1,25,121,2017-11-07 14:29:00,,0
95766,15,1,27,265,2017-11-07 14:30:46,,0
27378,2,1,19,435,2017-11-07 14:41:07,,0
5314,14,2,49,123,2017-11-07 14:36:01,,0
194882,12,1,9,328,2017-11-07 14:31:21,,0
44488,2,1,28,205,2017-11-07 14:26:09,,0
79979,15,1,13,278,2017-11-07 14:25:26,,0
11777,10,1,37,113,2017-11-07 14:37:49,,0
124099,2,1,10,377,2017-11-07 14:30:32,,0
47670,18,1,25,439,2017-11-07 14:29:16,,0
101214,10,1,1,377,2017-11-07 14:39:02,,0
21536,12,1,25,259,2017-11-07 14:30:44,,0
24993,64,1,23,459,2017-11-07 14:42:52,,0
77361,15,1,43,245,2017-11-07 14:25:52,,0
55684,15,1,49,386,2017-11-07 14:26:07,,0
59395,9,1,19,232,2017-11-07 14:29:18,,0
21536,21,1,9,128,2017-11-07 14:24:01,,0
160152,14,1,19,379,2017-11-07 14:29:00,,0
31362,2,1,13,377,2017-11-07 14:35:59,,0
47313,18,1,19,107,2017-11-07 14:27:50,,0
73487,12,1,23,105,2017-11-07 14:26:31,,0
3994,12,1,19,212,2017-11-07 14:38:05,,0
95766,14,1,13,442,2017-11-07 14:40:36,,0
52987,2,1,17,212,2017-11-07 14:36:41,,0
79857,29,1,17,343,2017-11-07 14:37:43,,0
7130,2,1,22,435,2017-11-07 14:42:26,,0
93587,3,1,8,480,2017-11-07 14:37:33,,0
25114,12,1,30,245,2017-11-07 14:26:02,,0
75957,12,1,19,265,2017-11-07 14:26:56,,0
157598,2,1,17,205,2017-11-07 14:26:21,,0
73516,3,1,19,442,2017-11-07 14:29:45,,0
43020,12,1,19,328,2017-11-07 14:36:12,,0
64013,18,1,19,107,2017-11-07 14:37:44,,0
26995,13,1,19,469,2017-11-07 14:41:37,,0
72951,3,1,18,424,2017-11-07 14:37:25,,0
13730,2,1,19,377,2017-11-07 14:34:23,,0
29436,8,1,22,145,2017-11-07 14:42:32,,0
74100,2,1,35,469,2017-11-07 14:32:40,,0
61670,11,1,12,173,2017-11-07 14:32:56,,0
73516,12,1,13,259,2017-11-07 14:24:31,,0
165413,12,1,68,259,2017-11-07 14:28:12,,0
168878,15,1,25,245,2017-11-07 14:40:50,,0
88186,12,1,13,178,2017-11-07 14:25:03,,0
45416,18,1,19,121,2017-11-07 14:40:58,,0
73516,12,1,22,326,2017-11-07 14:24:17,,0
58060,14,1,19,439,2017-11-07 14:41:23,,0
115918,18,1,17,439,2017-11-07 14:24:45,,0
32619,6,1,18,459,2017-11-07 14:28:31,,0
26090,3,1,14,19,2017-11-07 14:27:38,,0
107541,13,1,13,477,2017-11-07 14:26:04,,0
32823,3,1,19,205,2017-11-07 14:24:44,,0
78245,14,1,11,134,2017-11-07 14:33:07,,0
120740,12,1,26,328,2017-11-07 14:42:03,,0
34858,12,1,23,259,2017-11-07 14:40:30,,0
133598,17,1,13,280,2017-11-07 14:37:39,,0
77867,27,1,12,122,2017-11-07 14:31:40,,0
102082,2,1,19,258,2017-11-07 14:34:37,,0
1992,12,2,13,265,2017-11-07 14:32:06,,0
73487,12,1,18,326,2017-11-07 14:42:41,,0
105569,2,1,43,205,2017-11-07 14:33:49,,0
115880,18,1,18,107,2017-11-07 14:33:00,,0
85056,12,1,19,105,2017-11-07 14:24:33,,0
46651,15,1,19,265,2017-11-07 14:24:14,,0
118788,1,1,19,153,2017-11-07 14:41:27,,0
6641,1,1,19,153,2017-11-07 14:30:11,,0
49602,12,1,19,245,2017-11-07 14:42:35,,0
106035,21,2,13,128,2017-11-07 14:25:17,,0
147053,15,1,17,245,2017-11-07 14:31:20,,0
37919,3,1,3,130,2017-11-07 14:38:45,,0
107926,15,1,13,245,2017-11-07 14:29:47,,0
123955,3,1,13,205,2017-11-07 14:39:38,,0
37674,3,1,14,280,2017-11-07 14:25:09,,0
154719,14,1,15,349,2017-11-07 14:38:07,,0
110667,12,1,23,259,2017-11-07 14:42:12,,0
132905,15,1,13,379,2017-11-07 14:24:43,,0
86383,18,1,19,107,2017-11-07 14:32:23,,0
39123,3,1,40,452,2017-11-07 14:33:31,,0
180418,12,1,19,265,2017-11-07 14:35:19,,0
37919,18,1,17,107,2017-11-07 14:37:31,,0
4405,14,1,13,379,2017-11-07 14:25:29,,0
14759,13,1,19,400,2017-11-07 14:32:55,,0
133287,13,1,18,400,2017-11-07 14:26:13,,0
130676,15,1,19,245,2017-11-07 14:33:36,,0
143786,3,1,19,280,2017-11-07 14:32:32,,0
85072,12,1,35,245,2017-11-07 14:39:02,,0
85329,2,1,19,205,2017-11-07 14:29:34,,0
69146,61,1,22,21,2017-11-07 14:30:26,,0
125271,3,1,35,452,2017-11-07 14:36:43,,0
152018,14,1,22,442,2017-11-07 14:35:11,,0
3210,13,1,20,400,2017-11-07 14:38:50,,0
143099,3,1,19,280,2017-11-07 14:42:43,,0
71491,3,1,19,280,2017-11-07 14:33:51,,0
41397,1,1,13,452,2017-11-07 14:38:45,,0
202150,8,1,37,140,2017-11-07 14:29:11,,0
120312,21,1,32,232,2017-11-07 14:32:34,,0
25648,2,1,13,477,2017-11-07 14:39:41,,0
108004,18,1,35,107,2017-11-07 14:34:22,,0
90485,14,1,19,379,2017-11-07 14:28:51,,0
110327,12,1,18,178,2017-11-07 14:41:25,,0
28639,24,1,19,105,2017-11-07 14:34:57,,0
5022,18,3032,607,107,2017-11-07 14:28:21,,0
63232,2,1,19,243,2017-11-07 14:24:32,,0
20634,2,1,47,477,2017-11-07 14:31:05,,0
162015,20,1,13,259,2017-11-07 14:26:38,,0
98660,6,1,53,459,2017-11-07 14:39:55,,0
63483,2,2,58,237,2017-11-07 14:37:20,,0
108942,15,1,19,412,2017-11-07 14:32:06,,0
5348,6,1,25,125,2017-11-07 14:34:50,,0
90259,9,1,13,258,2017-11-07 14:24:31,,0
147845,15,1,14,315,2017-11-07 14:29:57,,0
109516,18,1,19,121,2017-11-07 14:32:32,,0
66544,18,3032,607,107,2017-11-07 14:28:36,,0
41369,8,1,13,145,2017-11-07 14:42:10,,0
6227,9,1,92,466,2017-11-07 14:28:17,,0
48627,18,1,20,439,2017-11-07 14:37:11,,0
209663,20,2,13,259,2017-11-07 14:34:15,,0
46104,26,1,37,121,2017-11-07 14:31:15,,0
34495,1,1,20,125,2017-11-07 14:27:25,,0
73516,13,1,30,477,2017-11-07 14:41:50,,0
81121,12,1,17,328,2017-11-07 14:24:25,,0
5314,18,3032,607,107,2017-11-07 14:34:19,,0
202876,3,1,13,115,2017-11-07 14:33:10,,0
26824,9,1,12,466,2017-11-07 14:39:06,,0
5761,12,1,13,178,2017-11-07 14:24:36,,0
100042,12,1,8,259,2017-11-07 14:42:10,,0
73487,3,1,19,137,2017-11-07 14:36:42,,0
96198,12,1,6,178,2017-11-07 14:42:19,,0
37295,15,1,22,259,2017-11-07 14:34:26,,0
89278,2,1,13,477,2017-11-07 14:38:28,,0
209222,18,1,17,134,2017-11-07 14:36:40,,0
196109,2,1,17,236,2017-11-07 14:37:42,,0
209663,2,2,40,205,2017-11-07 14:37:22,,0
153573,15,1,20,245,2017-11-07 14:29:14,,0
47398,14,1,25,349,2017-11-07 14:28:11,,0
210200,23,1,19,153,2017-11-07 14:24:41,,0
25279,11,1,25,219,2017-11-07 14:29:55,,0
65438,12,1,19,424,2017-11-07 14:38:56,,0
194329,27,1,11,153,2017-11-07 14:36:55,,0
56020,12,1,19,245,2017-11-07 14:33:45,,0
48240,15,1,14,245,2017-11-07 14:31:29,,0
4052,2,1,46,469,2017-11-07 14:27:32,,0
8356,15,1,6,245,2017-11-07 14:37:52,,0
153590,9,1,27,489,2017-11-07 14:31:17,,0
197675,12,1,49,259,2017-11-07 14:30:06,,0
62803,9,1,1,442,2017-11-07 14:28:09,,0
44392,11,1,3,487,2017-11-07 14:42:59,,0
105519,2,1,13,205,2017-11-07 14:39:42,,0
54157,14,1,9,401,2017-11-07 14:26:42,,0
85207,18,1,19,107,2017-11-07 14:27:05,,0
180981,18,3032,607,107,2017-11-07 14:33:08,,0
63333,12,1,22,178,2017-11-07 14:35:58,,0
30025,12,1,19,497,2017-11-07 14:41:38,,0
49602,15,1,19,265,2017-11-07 14:25:59,,0
53454,12,1,13,178,2017-11-07 14:34:41,,0
69975,25,1,17,259,2017-11-07 14:39:04,,0
23057,18,1,22,121,2017-11-07 14:41:53,,0
95766,18,1,40,121,2017-11-07 14:27:37,,0
92447,12,1,15,178,2017-11-07 14:26:19,,0
196911,6,1,13,459,2017-11-07 14:36:41,,0
190299,9,1,19,234,2017-11-07 14:39:43,,0
184968,15,1,17,245,2017-11-07 14:33:11,,0
184176,9,1,47,234,2017-11-07 14:28:44,,0
196573,18,1,13,121,2017-11-07 14:33:05,,0
139636,2,1,11,219,2017-11-07 14:32:23,,0
118909,1,1,4,115,2017-11-07 14:42:26,,0
100785,12,1,13,328,2017-11-07 14:30:41,,0
101501,18,1,15,121,2017-11-07 14:30:36,,0
89669,24,1,19,105,2017-11-07 14:32:17,,0
162082,6,1,19,125,2017-11-07 14:28:27,,0
113964,3,1,13,130,2017-11-07 14:25:32,,0
37565,9,2,9,442,2017-11-07 14:28:40,,0
113854,2,1,3,377,2017-11-07 14:34:26,,0
196161,13,1,13,477,2017-11-07 14:25:25,,0
95468,9,1,19,215,2017-11-07 14:38:50,,0
25074,2,1,13,435,2017-11-07 14:27:06,,0
21802,2,1,13,435,2017-11-07 14:36:31,,0
123872,18,1,13,107,2017-11-07 14:41:06,,0
112617,15,1,40,412,2017-11-07 14:39:07,,0
1524,1,1,19,452,2017-11-07 14:27:16,,0
37813,15,2,40,245,2017-11-07 14:29:59,,0
6581,3,1,8,379,2017-11-07 14:31:22,,0
41786,14,1,8,379,2017-11-07 14:34:07,,0
51634,2,1,19,219,2017-11-07 14:28:20,,0
41172,3,1,22,280,2017-11-07 14:41:47,,0
178964,2,1,30,477,2017-11-07 14:29:42,,0
5314,134,3032,607,347,2017-11-07 14:25:55,,0
88128,18,1,35,107,2017-11-07 14:35:08,,0
73487,9,1,19,234,2017-11-07 14:26:49,,0
57633,18,1,9,134,2017-11-07 14:27:42,,0
26995,1,1,19,135,2017-11-07 14:34:42,,0
78482,15,1,13,245,2017-11-07 14:37:09,,0
163302,15,1,13,245,2017-11-07 14:30:59,,0
122517,3,1,18,280,2017-11-07 14:40:35,,0
3432,2,1,11,219,2017-11-07 14:34:45,,0
24342,3,1,19,424,2017-11-07 14:31:03,,0
100042,12,1,17,259,2017-11-07 14:33:06,,0
131947,18,1,19,439,2017-11-07 14:35:37,,0
51373,12,1,13,178,2017-11-07 14:39:19,,0
60191,12,1,41,245,2017-11-07 14:32:50,,0
71130,18,3032,607,107,2017-11-07 14:42:05,,0
150644,12,1,1,19,2017-11-07 14:31:19,,0
49707,21,1,13,232,2017-11-07 14:42:05,,0
2763,18,1,19,121,2017-11-07 14:41:40,,0
9900,1,1,37,153,2017-11-07 14:30:10,,0
95766,23,1,9,153,2017-11-07 14:30:45,,0
129492,24,1,8,105,2017-11-07 14:26:02,,0
138362,15,1,14,430,2017-11-07 14:30:44,,0
48676,12,1,20,140,2017-11-07 14:38:31,,0
44458,3,1,19,205,2017-11-07 14:35:35,,0
48282,3,1,27,115,2017-11-07 14:27:45,,0
134731,3,1,30,442,2017-11-07 14:34:40,,0
103616,23,1,13,153,2017-11-07 14:38:43,,0
37290,2,1,13,477,2017-11-07 14:25:42,,0
21734,12,1,25,265,2017-11-07 14:26:41,,0
166433,12,1,13,245,2017-11-07 14:30:58,,0
29640,9,1,20,215,2017-11-07 14:32:43,,0
119558,23,1,19,153,2017-11-07 14:24:55,,0
73516,13,1,19,477,2017-11-07 14:41:02,,0
121131,3,1,13,424,2017-11-07 14:37:00,,0
111025,3,2,19,211,2017-11-07 14:32:35,,0
105649,2,2,13,205,2017-11-07 14:25:38,,0
46810,3,1,13,452,2017-11-07 14:25:04,,0
110390,18,3032,607,107,2017-11-07 14:42:17,,0
27948,15,1,13,480,2017-11-07 14:37:17,,0
83348,6,1,4,125,2017-11-07 14:26:21,,0
3964,14,2,19,123,2017-11-07 14:41:27,,0
110237,1,1,19,452,2017-11-07 14:26:01,,0
36183,3,1,17,409,2017-11-07 14:27:53,,0
44744,18,1,18,107,2017-11-07 14:31:53,,0
146224,15,1,10,480,2017-11-07 14:24:43,,0
19188,26,1,13,121,2017-11-07 14:26:02,,0
37948,10,1,28,113,2017-11-07 14:31:42,,0
62223,13,1,3,477,2017-11-07 14:33:04,,0
5348,12,2,19,265,2017-11-07 14:30:20,,0
163498,12,1,3,265,2017-11-07 14:31:53,,0
19350,13,1,37,400,2017-11-07 14:29:35,,0
80416,26,1,13,266,2017-11-07 14:33:04,,0
11427,2,1,10,477,2017-11-07 14:33:08,,0
56936,13,1,19,400,2017-11-07 14:27:41,,0
77048,15,1,15,245,2017-11-07 14:35:26,,0
32788,1,1,19,178,2017-11-07 14:31:55,,0
40666,15,1,20,315,2017-11-07 14:25:15,,0
48258,3,2,15,135,2017-11-07 14:27:28,,0
33877,14,1,58,489,2017-11-07 14:31:09,,0
55722,2,1,18,364,2017-11-07 14:42:28,,0
133397,15,1,18,111,2017-11-07 14:34:52,,0
63790,12,1,18,242,2017-11-07 14:32:57,,0
49407,12,2,19,259,2017-11-07 14:24:25,,0
114276,12,1,19,259,2017-11-07 14:39:42,,0
47229,2,1,19,477,2017-11-07 14:25:30,,0
22037,3,1,30,417,2017-11-07 14:37:43,,0
8718,11,1,19,360,2017-11-07 14:27:08,,0
37972,151,0,0,347,2017-11-07 14:36:57,,0
171844,14,1,14,442,2017-11-07 14:33:53,,0
204974,3,1,27,379,2017-11-07 14:32:09,,0
199699,27,1,13,122,2017-11-07 14:40:36,,0
176753,12,1,15,259,2017-11-07 14:40:33,,0
212034,9,1,37,258,2017-11-07 14:27:57,,0
111708,2,2,13,205,2017-11-07 14:37:30,,0
188073,2,1,13,364,2017-11-07 14:34:07,,0
11509,18,1,42,121,2017-11-07 14:33:07,,0
75379,21,1,19,128,2017-11-07 14:24:58,,0
29346,2,1,19,435,2017-11-07 14:28:37,,0
88255,64,1,13,459,2017-11-07 14:30:54,,0
81837,2,1,19,377,2017-11-07 14:28:15,,0
123361,1,1,13,178,2017-11-07 14:31:01,,0
5314,15,1,19,412,2017-11-07 14:28:19,,0
22196,14,1,19,442,2017-11-07 14:38:12,,0
72630,12,1,28,140,2017-11-07 14:40:11,,0
2770,23,1,13,153,2017-11-07 14:28:08,,0
191780,14,1,19,379,2017-11-07 14:30:59,,0
99075,23,1,17,153,2017-11-07 14:37:06,,0
67900,11,1,19,122,2017-11-07 14:40:32,,0
47231,14,1,13,401,2017-11-07 14:29:29,,0
27265,15,1,19,265,2017-11-07 14:29:55,,0
95087,18,1,13,121,2017-11-07 14:26:14,,0
201182,24,2,20,178,2017-11-07 14:36:06,,0
132823,3,1,22,424,2017-11-07 14:40:52,,0
108204,15,1,13,245,2017-11-07 14:36:02,,0
4951,3,1,13,480,2017-11-07 14:40:38,,0
68215,1,1,13,17,2017-11-07 14:28:10,,0
31564,18,1,19,134,2017-11-07 14:40:08,,0
56923,14,1,2,379,2017-11-07 14:31:14,,0
70537,14,1,15,439,2017-11-07 14:37:30,,0
117898,14,1,13,379,2017-11-07 14:25:14,,0
198242,2,1,19,237,2017-11-07 14:39:17,,0
113820,23,1,13,153,2017-11-07 14:27:36,,0
60603,21,1,19,232,2017-11-07 14:31:10,,0
79857,2,1,17,452,2017-11-07 14:37:10,,0
114678,18,1,19,107,2017-11-07 14:41:22,,0
119369,11,1,20,122,2017-11-07 14:28:46,,0
8301,2,1,13,477,2017-11-07 14:32:00,,0
75221,2,1,19,435,2017-11-07 14:36:03,,0
5348,12,1,10,140,2017-11-07 14:39:50,,0
200654,23,1,2,153,2017-11-07 14:33:46,,0
64618,18,1,27,121,2017-11-07 14:29:00,,0
56007,13,1,13,400,2017-11-07 14:30:39,,0
42216,9,1,30,232,2017-11-07 14:41:52,,0
84794,9,2,79,215,2017-11-07 14:42:15,,0
5729,12,1,27,124,2017-11-07 14:30:20,,0
5314,3,1,19,489,2017-11-07 14:36:28,,0
44067,18,1,13,134,2017-11-07 14:29:11,,0
157612,15,1,3,140,2017-11-07 14:30:00,,0
52628,15,1,22,430,2017-11-07 14:41:11,,0
94068,18,1,19,121,2017-11-07 14:25:55,,0
30893,12,1,13,140,2017-11-07 14:32:09,,0
20391,19,784,38,101,2017-11-07 14:31:46,,0
62931,14,1,57,224,2017-11-07 14:33:09,,0
70378,2,1,18,469,2017-11-07 14:31:14,,0
63060,2,1,19,477,2017-11-07 14:26:32,,0
114816,2,1,13,452,2017-11-07 14:34:49,,0
14314,9,1,30,445,2017-11-07 14:30:16,,0
161674,12,1,13,245,2017-11-07 14:42:03,,0
49431,12,1,19,265,2017-11-07 14:34:59,,0
48783,12,1,19,245,2017-11-07 14:38:21,,0
202141,15,1,16,245,2017-11-07 14:40:29,,0
198117,13,1,53,477,2017-11-07 14:38:02,,0
55774,9,1,15,334,2017-11-07 14:36:47,,0
17149,17,1,13,280,2017-11-07 14:38:10,,0
153347,15,1,19,245,2017-11-07 14:29:59,,0
48212,2,1,13,237,2017-11-07 14:35:05,,0
207825,2,1,18,469,2017-11-07 14:28:19,,0
119369,9,1,20,232,2017-11-07 14:31:57,,0
186606,20,1,17,259,2017-11-07 14:33:03,,0
14374,18,1,18,107,2017-11-07 14:35:18,,0
130645,9,1,22,234,2017-11-07 14:38:11,,0
48030,3,1,17,280,2017-11-07 14:37:03,,0
53960,6,1,19,459,2017-11-07 14:36:30,,0
37142,8,1,31,145,2017-11-07 14:30:11,,0
42596,5,1,13,377,2017-11-07 14:29:43,,0
70327,11,1,19,319,2017-11-07 14:32:22,,0
121472,2,1,3,477,2017-11-07 14:37:45,,0
29151,12,2,11,145,2017-11-07 14:30:17,,0
9039,3,1,2,480,2017-11-07 14:38:08,,0
4875,3,1,13,280,2017-11-07 14:31:20,,0
119901,20,1,15,478,2017-11-07 14:32:23,,0
93426,12,1,1,259,2017-11-07 14:36:47,,0
37207,14,1,19,379,2017-11-07 14:24:39,,0
113077,12,1,19,205,2017-11-07 14:25:21,,0
6396,2,1,15,469,2017-11-07 14:37:14,,0
20194,64,1,19,459,2017-11-07 14:25:52,,0
86767,12,1,19,265,2017-11-07 14:26:33,,0
4052,3,1,22,173,2017-11-07 14:32:11,,0
46549,3,1,10,409,2017-11-07 14:24:32,,0
14868,23,1,19,153,2017-11-07 14:27:02,,0
108341,3,1,36,489,2017-11-07 14:42:53,,0
147334,12,1,14,245,2017-11-07 14:41:31,,0
100088,14,1,19,442,2017-11-07 14:41:49,,0
193464,12,2,18,259,2017-11-07 14:38:54,,0
106493,2,1,22,122,2017-11-07 14:29:23,,0
68682,2,1,25,435,2017-11-07 14:34:36,,0
5348,1,1,19,377,2017-11-07 14:29:37,,0
5314,95,3032,607,347,2017-11-07 14:31:34,,0
68413,6,1,19,459,2017-11-07 14:40:56,,0
126388,3,2,13,280,2017-11-07 14:27:03,,0
48240,2,1,13,237,2017-11-07 14:40:50,,0
62195,12,1,6,265,2017-11-07 14:40:37,,0
109671,1,1,22,439,2017-11-07 14:26:37,,0
114203,9,1,19,134,2017-11-07 14:25:54,,0
33250,20,1,22,259,2017-11-07 14:38:03,,0
68248,12,1,13,265,2017-11-07 14:34:45,,0
96975,14,1,18,480,2017-11-07 14:24:03,,0
118393,12,1,19,245,2017-11-07 14:27:12,,0
57276,3,1,13,280,2017-11-07 14:32:38,,0
123214,9,1,19,442,2017-11-07 14:28:02,,0
42177,11,1,3,219,2017-11-07 14:25:38,,0
116558,2,1,13,258,2017-11-07 14:34:18,,0
5314,6,1,13,459,2017-11-07 14:31:09,,0
80605,12,1,13,178,2017-11-07 14:26:35,,0
18914,28,1,18,135,2017-11-07 14:28:30,,0
22727,2,1,9,477,2017-11-07 14:31:06,,0
48258,6,2,15,125,2017-11-07 14:30:32,,0
102280,3,1,13,280,2017-11-07 14:27:54,,0
14112,11,1,17,487,2017-11-07 14:38:22,,0
60271,2,1,15,205,2017-11-07 14:30:39,,0
125748,12,1,53,409,2017-11-07 14:31:04,,0
41786,64,1,13,459,2017-11-07 14:36:16,,0
115841,25,1,20,259,2017-11-07 14:39:03,,0
30647,9,1,20,442,2017-11-07 14:30:19,,0
24647,2,1,13,212,2017-11-07 14:25:28,,0
31983,8,1,30,145,2017-11-07 14:37:52,,0
30357,14,1,13,379,2017-11-07 14:35:42,,0
165191,8,1,19,145,2017-11-07 14:26:06,,0
103162,2,1,53,122,2017-11-07 14:28:30,,0
81683,11,1,37,319,2017-11-07 14:27:01,,0
2180,10,1,22,317,2017-11-07 14:25:01,,0
91536,6,1,13,125,2017-11-07 14:24:04,,0
41232,15,1,14,140,2017-11-07 14:29:53,,0
29140,13,1,19,400,2017-11-07 14:29:07,,0
82876,9,1,20,234,2017-11-07 14:38:57,,0
49410,14,1,19,439,2017-11-07 14:34:23,,0
204724,15,1,19,412,2017-11-07 14:31:17,,0
97412,3,1,13,409,2017-11-07 14:25:12,,0
212200,2,1,18,236,2017-11-07 14:37:52,,0
58978,12,1,19,178,2017-11-07 14:42:56,,0
44067,3,1,4,135,2017-11-07 14:28:26,,0
115581,12,1,19,178,2017-11-07 14:26:50,,0
66176,13,1,13,469,2017-11-07 14:26:58,,0
74740,18,1,41,121,2017-11-07 14:41:27,,0
89189,15,1,19,379,2017-11-07 14:39:36,,0
105292,1,1,19,125,2017-11-07 14:27:53,,0
139476,2,1,20,237,2017-11-07 14:39:33,,0
185513,6,1,17,459,2017-11-07 14:30:29,,0
41113,3,1,13,424,2017-11-07 14:24:47,,0
132971,18,3032,607,107,2017-11-07 14:34:54,,0
114235,3,1,19,205,2017-11-07 14:28:57,,0
118367,17,1,10,280,2017-11-07 14:38:01,,0
208896,9,1,19,466,2017-11-07 14:28:06,,0
98454,9,1,13,334,2017-11-07 14:42:51,,0
200021,18,1,22,121,2017-11-07 14:38:39,,0
5348,23,1,6,153,2017-11-07 14:38:49,,0
103284,9,1,18,489,2017-11-07 14:38:09,,0
116836,18,1,8,439,2017-11-07 14:33:03,,0
41725,15,1,15,3,2017-11-07 14:31:06,,0
44527,12,1,13,245,2017-11-07 14:29:53,,0
10923,1,1,25,115,2017-11-07 14:39:01,,0
84644,9,1,1,466,2017-11-07 14:38:12,,0
13596,18,1,13,107,2017-11-07 14:33:48,,0
177426,2,1,13,219,2017-11-07 14:37:25,,0
5348,1,1,30,124,2017-11-07 14:36:22,,0
81667,15,1,22,245,2017-11-07 14:28:33,,0
68413,11,1,19,319,2017-11-07 14:42:28,,0
51004,3,1,13,137,2017-11-07 14:35:08,,0
109851,25,1,13,259,2017-11-07 14:41:41,,0
9090,18,2,25,121,2017-11-07 14:41:55,,0
79857,1,1,13,125,2017-11-07 14:35:34,,0
5787,12,1,30,19,2017-11-07 14:36:24,,0
109776,12,1,18,328,2017-11-07 14:39:20,,0
172923,18,1,20,121,2017-11-07 14:26:27,,0
18834,18,1,13,439,2017-11-07 14:35:27,,0
79827,15,1,13,386,2017-11-07 14:30:37,,0
89946,2,1,14,435,2017-11-07 14:25:15,,0
5314,13,1,16,477,2017-11-07 14:30:15,,0
46089,6,1,58,459,2017-11-07 14:26:54,,0
180850,3,1,19,280,2017-11-07 14:29:12,,0
208137,13,1,19,477,2017-11-07 14:32:33,,0
52043,9,1,9,232,2017-11-07 14:41:25,,0
77866,2,1,10,435,2017-11-07 14:27:31,,0
114276,151,0,38,347,2017-11-07 14:38:14,,0
26263,14,1,19,401,2017-11-07 14:40:19,,0
71475,3,1,17,280,2017-11-07 14:27:29,,0
20996,15,1,13,130,2017-11-07 14:36:48,,0
65700,3,1,17,417,2017-11-07 14:34:48,,0
8694,3,1,13,280,2017-11-07 14:32:45,,0
28273,11,1,8,487,2017-11-07 14:30:46,,0
36183,21,1,19,128,2017-11-07 14:35:56,,0
20753,3,1,14,205,2017-11-07 14:39:12,,0
109366,18,3032,607,107,2017-11-07 14:40:30,,0
5314,13,1,19,477,2017-11-07 14:26:40,,0
123955,64,1,1,459,2017-11-07 14:30:24,,0
54125,3,1,42,452,2017-11-07 14:38:45,,0
11810,2,1,19,377,2017-11-07 14:24:12,,0
64620,2,1,3,435,2017-11-07 14:28:25,,0
