ip,app,device,os,channel,click_time,attributed_time,is_attributed
56123,3,1,25,280,2017-11-07 11:44:58,,0
195820,2,1,25,219,2017-11-07 11:49:00,,0
59696,9,1,17,232,2017-11-07 11:35:32,,0
73516,18,3032,607,107,2017-11-07 11:43:16,,0
41980,18,1,32,121,2017-11-07 11:44:51,,0
97851,18,1,8,107,2017-11-07 11:38:08,,0
92873,21,1,19,128,2017-11-07 11:49:35,,0
119289,7,1,13,101,2017-11-07 11:38:11,,0
63812,14,1,19,379,2017-11-07 11:36:00,,0
25544,2,1,6,469,2017-11-07 11:50:51,,0
36445,2,1,19,469,2017-11-07 11:40:42,,0
172536,18,3032,607,107,2017-11-07 11:44:26,,0
57254,8,1,32,145,2017-11-07 11:33:36,,0
93054,9,1,13,466,2017-11-07 11:50:20,,0
107741,11,1,19,325,2017-11-07 11:41:49,,0
39306,2,1,18,219,2017-11-07 11:43:01,,0
37186,3,1,22,280,2017-11-07 11:38:47,,0
192975,18,1,19,121,2017-11-07 11:39:57,,0
53964,2,1,6,477,2017-11-07 11:49:19,,0
88504,23,1,9,153,2017-11-07 11:49:25,,0
50358,12,1,13,265,2017-11-07 11:36:40,,0
106493,2,1,49,477,2017-11-07 11:47:11,,0
68506,19,0,0,282,2017-11-07 11:34:34,,0
116795,2,1,4,364,2017-11-07 11:50:30,,0
92471,12,1,9,265,2017-11-07 11:37:44,,0
5314,183,3032,607,347,2017-11-07 11:37:46,,0
185513,25,1,19,259,2017-11-07 11:33:52,,0
67197,18,1,37,107,2017-11-07 11:47:46,,0
42176,64,1,41,459,2017-11-07 11:35:51,,0
93027,11,1,18,481,2017-11-07 11:33:06,,0
201529,2,1,19,452,2017-11-07 11:34:53,,0
6269,12,1,13,328,2017-11-07 11:36:54,,0
173586,15,1,6,245,2017-11-07 11:46:28,,0
84896,3,1,3,466,2017-11-07 11:43:57,,0
22754,11,1,19,173,2017-11-07 11:35:59,,0
27102,3,1,22,280,2017-11-07 11:39:11,,0
93404,21,1,27,128,2017-11-07 11:32:33,,0
15898,7,1,10,101,2017-11-07 11:36:33,,0
19475,7,2,13,101,2017-11-07 11:40:54,,0
144699,10,1,19,317,2017-11-07 11:39:06,,0
124445,12,1,19,105,2017-11-07 11:46:41,,0
74866,3,1,22,115,2017-11-07 11:42:21,,0
44744,12,1,19,424,2017-11-07 11:45:57,,0
176470,12,1,18,245,2017-11-07 11:38:01,,0
73516,12,1,18,178,2017-11-07 11:41:06,,0
5348,3,1,13,280,2017-11-07 11:45:43,,0
209869,3,1,25,205,2017-11-07 11:43:35,,0
46803,15,1,27,278,2017-11-07 11:46:15,,0
147957,18,1,53,439,2017-11-07 11:32:15,,0
139794,14,1,9,123,2017-11-07 11:34:49,,0
37855,2,1,19,469,2017-11-07 11:35:58,,0
93021,18,1,19,439,2017-11-07 11:37:29,,0
156434,21,2,9,128,2017-11-07 11:31:42,,0
28012,19,0,0,213,2017-11-07 11:36:39,,0
60501,12,1,18,245,2017-11-07 11:41:34,,0
19370,11,1,19,173,2017-11-07 11:37:41,,0
120673,12,1,19,265,2017-11-07 11:38:52,,0
39782,2,1,13,205,2017-11-07 11:44:58,,0
69332,12,1,19,265,2017-11-07 11:48:27,,0
5348,12,1,20,140,2017-11-07 11:44:32,,0
42446,15,1,19,480,2017-11-07 11:42:23,,0
110192,15,1,17,245,2017-11-07 11:50:39,,0
12843,9,1,35,489,2017-11-07 11:43:54,,0
179621,18,3032,607,107,2017-11-07 11:38:52,,0
134094,167,1,11,213,2017-11-07 11:49:34,,0
52315,29,1,18,343,2017-11-07 11:40:51,,0
51945,24,2,14,105,2017-11-07 11:41:18,,0
164814,3,1,13,280,2017-11-07 11:45:42,,0
38104,9,2,9,258,2017-11-07 11:38:28,,0
84959,2,1,19,219,2017-11-07 11:47:53,,0
99944,12,2,17,259,2017-11-07 11:42:55,,0
199542,14,1,10,463,2017-11-07 11:35:49,,0
100959,15,1,8,3,2017-11-07 11:41:07,,0
99372,18,1,18,121,2017-11-07 11:50:35,,0
35774,1,1,13,134,2017-11-07 11:38:59,,0
94557,2,1,19,435,2017-11-07 11:39:31,,0
31611,2,1,9,243,2017-11-07 11:38:05,,0
185862,12,1,13,265,2017-11-07 11:39:32,,0
190856,14,1,25,401,2017-11-07 11:51:00,,0
62696,18,2,28,121,2017-11-07 11:39:00,,0
104755,18,1,13,134,2017-11-07 11:33:10,,0
25223,18,1,19,107,2017-11-07 11:44:15,,0
20376,2,2,19,243,2017-11-07 11:37:35,,0
63566,2,1,13,237,2017-11-07 11:50:26,,0
45413,15,1,19,315,2017-11-07 11:33:45,,0
39368,2,1,17,435,2017-11-07 11:45:40,,0
136001,29,2,17,343,2017-11-07 11:40:31,,0
60173,18,3032,607,107,2017-11-07 11:50:10,,0
162348,2,1,3,219,2017-11-07 11:33:03,,0
112408,28,1,19,135,2017-11-07 11:32:12,,0
94954,2,2,13,205,2017-11-07 11:48:23,,0
105323,2,1,23,205,2017-11-07 11:32:10,,0
203196,22,1,1,116,2017-11-07 11:47:55,,0
62565,2,1,17,18,2017-11-07 11:35:24,,0
114655,3,1,19,135,2017-11-07 11:46:00,,0
34431,3,1,13,137,2017-11-07 11:42:30,,0
9127,14,1,19,349,2017-11-07 11:35:47,,0
137052,25,2,37,259,2017-11-07 11:51:10,,0
11000,21,1,19,128,2017-11-07 11:37:24,,0
168295,9,1,5,215,2017-11-07 11:39:21,,0
169709,2,1,19,122,2017-11-07 11:48:37,,0
41261,29,1,22,213,2017-11-07 11:44:09,,0
44725,12,1,22,105,2017-11-07 11:47:35,,0
25553,2,2,9,205,2017-11-07 11:42:49,,0
64567,9,2,42,258,2017-11-07 11:38:51,,0
13756,14,1,30,442,2017-11-07 11:50:44,,0
9574,18,1,14,134,2017-11-07 11:50:56,,0
110289,6,1,19,459,2017-11-07 11:49:38,,0
103340,21,1,13,128,2017-11-07 11:36:33,,0
141091,2,1,10,401,2017-11-07 11:45:41,,0
40924,17,1,19,280,2017-11-07 11:40:14,,0
45847,1,2,19,153,2017-11-07 11:48:45,,0
37490,24,2,12,105,2017-11-07 11:50:51,,0
86353,28,1,4,135,2017-11-07 11:48:55,,0
44488,18,1,19,107,2017-11-07 11:41:03,,0
126447,9,1,17,234,2017-11-07 11:48:32,,0
8536,2,1,9,469,2017-11-07 11:40:11,,0
157776,32,1,35,376,2017-11-07 11:47:05,,0
65631,15,1,13,315,2017-11-07 11:32:55,,0
115673,1,1,25,134,2017-11-07 11:50:15,,0
95111,2,1,13,435,2017-11-07 11:50:48,,0
76022,3,1,19,137,2017-11-07 11:32:07,,0
209027,12,1,8,265,2017-11-07 11:32:37,,0
6773,15,2,10,3,2017-11-07 11:42:50,,0
87539,5,1,13,377,2017-11-07 11:39:29,,0
69684,2,1,8,477,2017-11-07 11:45:20,,0
110143,64,1,19,459,2017-11-07 11:38:40,,0
119318,18,1,6,107,2017-11-07 11:39:34,,0
111529,6,1,19,459,2017-11-07 11:37:08,,0
161251,2,1,32,477,2017-11-07 11:35:51,,0
2306,12,1,13,265,2017-11-07 11:47:10,,0
109743,19,0,0,333,2017-11-07 11:48:04,,0
133522,1,2,22,125,2017-11-07 11:38:21,,0
69135,3,1,15,130,2017-11-07 11:35:49,,0
57363,13,1,6,400,2017-11-07 11:44:22,,0
81922,2,1,16,236,2017-11-07 11:48:35,,0
109259,2,1,13,435,2017-11-07 11:46:50,,0
159422,26,1,25,121,2017-11-07 11:33:08,,0
109932,14,1,13,379,2017-11-07 11:39:43,,0
40543,15,1,14,386,2017-11-07 11:32:58,,0
43057,6,1,12,459,2017-11-07 11:35:49,,0
68757,6,1,19,125,2017-11-07 11:32:24,,0
4784,9,1,14,442,2017-11-07 11:50:40,,0
78397,9,1,37,445,2017-11-07 11:50:43,,0
201871,14,1,41,463,2017-11-07 11:34:24,,0
8362,9,1,13,442,2017-11-07 11:47:48,,0
52546,1,1,18,124,2017-11-07 11:50:10,,0
13784,18,1,18,121,2017-11-07 11:43:58,,0
96878,9,1,13,134,2017-11-07 11:45:05,,0
64282,3,1,32,424,2017-11-07 11:43:04,,0
12213,9,1,27,445,2017-11-07 11:38:52,,0
84774,29,1,13,343,2017-11-07 11:48:45,,0
63229,18,1,10,107,2017-11-07 11:35:06,,0
49602,3,1,13,280,2017-11-07 11:48:52,,0
59395,21,2,17,232,2017-11-07 11:44:08,,0
133522,2,1,13,469,2017-11-07 11:50:52,,0
112806,18,1,13,107,2017-11-07 11:43:07,,0
103942,15,1,19,245,2017-11-07 11:38:37,,0
106200,9,1,19,334,2017-11-07 11:50:54,,0
197177,15,2,13,3,2017-11-07 11:47:43,,0
121768,15,1,19,245,2017-11-07 11:36:24,,0
102467,21,2,25,128,2017-11-07 11:39:02,,0
74515,14,1,13,134,2017-11-07 11:46:06,,0
103203,15,1,36,245,2017-11-07 11:32:11,,0
20405,2,1,19,212,2017-11-07 11:43:22,,0
14737,12,1,1,424,2017-11-07 11:49:42,,0
5314,65,3032,607,469,2017-11-07 11:35:08,,0
124358,3,1,17,280,2017-11-07 11:50:04,,0
49651,1,1,9,153,2017-11-07 11:50:44,,0
152271,12,1,19,178,2017-11-07 11:33:41,,0
80660,2,1,20,219,2017-11-07 11:31:42,,0
99754,12,2,18,259,2017-11-07 11:43:50,,0
168541,24,1,18,178,2017-11-07 11:40:42,,0
29865,12,1,19,328,2017-11-07 11:44:01,,0
5348,12,1,19,178,2017-11-07 11:48:57,,0
85085,2,2,27,258,2017-11-07 11:34:05,,0
74144,32,1,41,376,2017-11-07 11:50:16,,0
42285,3,1,19,115,2017-11-07 11:37:13,,0
7944,21,1,13,128,2017-11-07 11:33:33,,0
173462,2,1,12,469,2017-11-07 11:49:17,,0
137052,3,1,19,409,2017-11-07 11:34:29,,0
92719,28,1,20,135,2017-11-07 11:40:29,,0
17292,14,1,35,489,2017-11-07 11:48:57,,0
137293,15,1,18,245,2017-11-07 11:37:00,,0
26995,2,1,58,477,2017-11-07 11:40:31,,0
71818,2,1,13,435,2017-11-07 11:35:55,,0
117122,15,1,13,245,2017-11-07 11:33:13,,0
3994,20,2,13,259,2017-11-07 11:32:17,,0
27557,7,1,22,101,2017-11-07 11:40:42,,0
69856,12,1,35,178,2017-11-07 11:48:52,,0
37515,3,1,32,379,2017-11-07 11:33:26,,0
63878,17,1,13,280,2017-11-07 11:32:25,,0
26302,21,1,25,232,2017-11-07 11:37:56,,0
29377,2,1,13,237,2017-11-07 11:39:17,,0
170597,14,1,10,480,2017-11-07 11:45:05,,0
163438,18,1,19,107,2017-11-07 11:47:49,,0
49973,23,1,19,153,2017-11-07 11:46:45,,0
161973,64,1,28,459,2017-11-07 11:32:39,,0
23320,6,1,31,459,2017-11-07 11:41:41,,0
95029,2,1,6,237,2017-11-07 11:49:59,,0
97463,2,1,4,435,2017-11-07 11:32:06,,0
69577,36,1,13,373,2017-11-07 11:35:38,,0
50337,23,1,16,153,2017-11-07 11:33:13,,0
66175,3,1,15,205,2017-11-07 11:49:42,,0
90485,3,1,41,153,2017-11-07 11:34:19,,0
178457,3,1,22,173,2017-11-07 11:50:16,,0
73342,18,3032,607,107,2017-11-07 11:46:47,,0
49520,15,2,36,245,2017-11-07 11:34:05,,0
120883,14,1,1,480,2017-11-07 11:49:08,,0
38575,9,1,19,215,2017-11-07 11:32:37,,0
173875,23,1,17,153,2017-11-07 11:40:34,,0
207166,25,1,14,259,2017-11-07 11:36:40,,0
117867,15,2,17,140,2017-11-07 11:47:34,,0
168678,29,1,19,101,2017-11-07 11:34:27,,0
73516,18,1,15,121,2017-11-07 11:49:30,,0
75670,15,1,47,245,2017-11-07 11:36:48,,0
122224,18,1,10,107,2017-11-07 11:47:29,,0
209984,3,1,13,19,2017-11-07 11:35:50,,0
114276,12,1,13,178,2017-11-07 11:34:27,,0
4683,12,1,20,265,2017-11-07 11:33:52,,0
63925,2,1,42,477,2017-11-07 11:41:29,,0
97744,15,1,25,245,2017-11-07 11:40:09,,0
188049,12,1,13,19,2017-11-07 11:49:02,,0
97553,15,1,8,153,2017-11-07 11:42:13,,0
173575,14,2,79,123,2017-11-07 11:37:08,,0
114276,12,1,18,178,2017-11-07 11:46:11,,0
181968,2,1,19,452,2017-11-07 11:48:22,,0
22933,14,1,13,134,2017-11-07 11:47:27,,0
198350,15,1,19,153,2017-11-07 11:47:02,,0
1584,21,1,13,128,2017-11-07 11:48:09,,0
3410,9,1,19,215,2017-11-07 11:47:44,,0
44744,14,1,13,480,2017-11-07 11:41:49,,0
3239,18,1,19,376,2017-11-07 11:37:45,,0
62879,8,1,19,145,2017-11-07 11:33:53,,0
63051,18,1,32,121,2017-11-07 11:38:50,,0
191851,15,1,20,140,2017-11-07 11:35:55,,0
34472,19,0,24,213,2017-11-07 11:38:56,,0
152879,18,1,12,439,2017-11-07 11:42:23,,0
119083,1,1,19,153,2017-11-07 11:39:43,,0
73313,9,1,37,442,2017-11-07 11:38:51,,0
101919,27,1,12,122,2017-11-07 11:34:00,,0
100149,14,1,25,349,2017-11-07 11:50:34,,0
69913,1,1,19,124,2017-11-07 11:49:36,,0
119346,20,1,2,478,2017-11-07 11:38:58,,0
100748,3,1,17,135,2017-11-07 11:40:02,,0
201182,18,1,25,439,2017-11-07 11:43:40,,0
166040,24,1,13,105,2017-11-07 11:42:16,,0
114220,12,1,13,178,2017-11-07 11:36:33,,0
150888,21,2,11,128,2017-11-07 11:43:57,,0
36845,3,1,19,137,2017-11-07 11:38:16,,0
20193,3,1,14,280,2017-11-07 11:44:48,,0
90208,20,2,35,259,2017-11-07 11:45:38,,0
68455,1,1,13,115,2017-11-07 11:34:01,,0
181741,26,1,9,266,2017-11-07 11:47:54,,0
139323,14,1,13,401,2017-11-07 11:37:25,,0
23207,3,1,6,280,2017-11-07 11:44:27,,0
136474,18,1,13,134,2017-11-07 11:47:30,,0
157321,18,1,13,107,2017-11-07 11:38:54,,0
159128,2,1,19,377,2017-11-07 11:38:06,,0
105519,2,1,13,205,2017-11-07 11:45:02,,0
107775,9,1,19,244,2017-11-07 11:42:46,,0
100275,2,1,18,477,2017-11-07 11:49:23,,0
135425,2,1,13,452,2017-11-07 11:50:38,,0
51905,2,1,26,243,2017-11-07 11:40:45,,0
92673,12,1,26,145,2017-11-07 11:49:10,,0
83348,11,1,25,219,2017-11-07 11:33:22,,0
120452,2,1,19,212,2017-11-07 11:48:44,,0
19433,12,1,13,140,2017-11-07 11:43:19,,0
25705,2,1,13,205,2017-11-07 11:43:07,,0
35676,14,1,13,463,2017-11-07 11:41:45,,0
5348,3,1,13,379,2017-11-07 11:48:35,,0
77356,2,1,19,212,2017-11-07 11:42:09,,0
102155,6,1,17,459,2017-11-07 11:49:01,,0
5740,12,1,8,265,2017-11-07 11:33:33,,0
10790,27,1,43,122,2017-11-07 11:42:00,,0
4019,15,1,41,245,2017-11-07 11:48:23,,0
174890,3,1,13,205,2017-11-07 11:32:29,,0
11039,1,1,19,135,2017-11-07 11:42:10,,0
159552,3,1,17,442,2017-11-07 11:34:17,,0
27216,12,1,13,105,2017-11-07 11:39:59,,0
7413,12,1,6,265,2017-11-07 11:42:56,,0
79926,20,1,31,259,2017-11-07 11:48:42,,0
9849,23,1,17,153,2017-11-07 11:33:56,,0
181190,15,1,13,245,2017-11-07 11:32:18,,0
134094,167,1,11,213,2017-11-07 11:49:44,2017-11-07 11:51:02,1
211839,12,2,13,245,2017-11-07 11:45:05,,0
111657,1,1,13,124,2017-11-07 11:47:15,,0
80316,3,1,22,280,2017-11-07 11:47:21,,0
5314,26,1,18,121,2017-11-07 11:35:44,,0
141094,14,1,19,480,2017-11-07 11:38:18,,0
53960,2,2,9,205,2017-11-07 11:50:30,,0
103335,12,1,13,245,2017-11-07 11:33:45,,0
140863,24,1,19,105,2017-11-07 11:50:49,,0
58766,9,1,9,466,2017-11-07 11:40:33,,0
66223,25,1,1,259,2017-11-07 11:37:04,,0
38965,3,1,19,424,2017-11-07 11:42:59,,0
166104,2,1,22,236,2017-11-07 11:48:41,,0
86819,18,1,19,121,2017-11-07 11:32:21,,0
101921,13,1,13,477,2017-11-07 11:31:56,,0
14850,15,1,18,3,2017-11-07 11:39:31,,0
16904,24,1,11,105,2017-11-07 11:51:04,,0
181519,21,1,13,128,2017-11-07 11:32:50,,0
77737,13,1,13,400,2017-11-07 11:32:05,,0
62006,3,1,13,466,2017-11-07 11:33:31,,0
23641,3,1,19,205,2017-11-07 11:47:00,,0
201017,13,1,26,477,2017-11-07 11:35:29,,0
63930,25,1,19,259,2017-11-07 11:32:03,,0
95766,29,1,13,343,2017-11-07 11:47:05,,0
3956,15,1,9,111,2017-11-07 11:40:40,,0
40056,1,2,13,134,2017-11-07 11:44:03,,0
55975,18,1,30,107,2017-11-07 11:33:49,,0
186154,3,1,19,115,2017-11-07 11:34:14,,0
5348,3,1,13,409,2017-11-07 11:39:59,,0
75451,3,1,18,409,2017-11-07 11:50:41,,0
81629,2,1,19,477,2017-11-07 11:48:13,,0
192129,12,1,17,178,2017-11-07 11:38:26,,0
10541,1,1,13,153,2017-11-07 11:38:33,,0
83604,19,0,29,213,2017-11-07 11:49:49,,0
8718,91,3032,607,347,2017-11-07 11:49:32,,0
26564,6,1,8,459,2017-11-07 11:37:01,,0
114561,9,1,43,234,2017-11-07 11:39:12,,0
39762,18,1,19,107,2017-11-07 11:48:55,,0
13019,12,1,12,328,2017-11-07 11:47:51,,0
19565,1,1,40,134,2017-11-07 11:42:19,,0
48282,25,1,13,259,2017-11-07 11:36:52,,0
120608,9,1,13,442,2017-11-07 11:47:36,,0
93739,18,3032,607,107,2017-11-07 11:50:18,,0
5348,3,2,9,417,2017-11-07 11:51:16,,0
32528,12,1,6,245,2017-11-07 11:43:29,,0
29599,2,1,18,258,2017-11-07 11:38:34,,0
23320,2,1,17,435,2017-11-07 11:46:37,,0
44744,21,1,10,128,2017-11-07 11:43:27,,0
72279,14,1,17,480,2017-11-07 11:43:08,,0
119592,2,1,13,237,2017-11-07 11:49:16,,0
5314,14,1,19,379,2017-11-07 11:38:27,,0
49782,6,1,19,459,2017-11-07 11:48:16,,0
82803,3,1,13,280,2017-11-07 11:33:34,,0
135627,21,2,37,232,2017-11-07 11:37:11,,0
175624,150,1,3,110,2017-11-07 11:51:15,,0
2603,14,1,6,134,2017-11-07 11:44:57,,0
73516,25,1,19,259,2017-11-07 11:50:20,,0
146001,2,1,34,401,2017-11-07 11:42:14,,0
66702,11,1,19,319,2017-11-07 11:36:56,,0
52857,2,1,47,477,2017-11-07 11:49:51,,0
105560,3,1,13,115,2017-11-07 11:45:54,,0
32170,3,1,19,173,2017-11-07 11:33:37,,0
74757,23,1,19,153,2017-11-07 11:50:33,,0
43827,12,1,18,205,2017-11-07 11:48:16,,0
58466,2,1,53,469,2017-11-07 11:48:29,,0
71675,22,1,1,496,2017-11-07 11:38:04,,0
100800,32,1,17,376,2017-11-07 11:48:27,,0
138714,12,1,27,140,2017-11-07 11:43:28,,0
55802,2,1,13,237,2017-11-07 11:43:57,,0
81922,12,1,13,328,2017-11-07 11:35:38,,0
137052,8,2,22,259,2017-11-07 11:39:12,,0
44876,14,1,22,463,2017-11-07 11:34:46,,0
80476,3,1,19,280,2017-11-07 11:44:02,,0
3994,2,1,32,477,2017-11-07 11:38:26,,0
10392,3,1,47,130,2017-11-07 11:37:31,,0
97716,15,1,13,3,2017-11-07 11:40:05,,0
12284,12,1,18,145,2017-11-07 11:38:27,,0
14477,3,1,19,480,2017-11-07 11:37:16,,0
5314,20,2,22,259,2017-11-07 11:42:24,,0
18581,18,1,28,121,2017-11-07 11:34:50,,0
7395,18,1,19,107,2017-11-07 11:50:56,,0
40289,3,1,18,130,2017-11-07 11:37:48,,0
102816,15,1,13,245,2017-11-07 11:49:50,,0
73020,22,1,22,496,2017-11-07 11:42:45,,0
109119,26,1,16,266,2017-11-07 11:45:51,,0
51945,15,1,16,412,2017-11-07 11:39:21,,0
81897,2,1,17,236,2017-11-07 11:46:27,,0
183359,9,1,13,244,2017-11-07 11:42:48,,0
37919,3,1,13,115,2017-11-07 11:42:27,,0
44076,15,1,22,245,2017-11-07 11:36:50,,0
94584,18,1,13,107,2017-11-07 11:33:37,,0
100042,3,1,13,489,2017-11-07 11:36:27,,0
49696,3,1,17,379,2017-11-07 11:35:04,,0
52244,62,1,19,21,2017-11-07 11:38:54,,0
105855,2,1,3,364,2017-11-07 11:32:11,,0
103147,12,2,13,178,2017-11-07 11:49:59,,0
19090,62,1,6,21,2017-11-07 11:50:00,,0
141484,14,1,10,401,2017-11-07 11:46:39,,0
212249,64,1,18,459,2017-11-07 11:51:11,,0
120546,22,1,14,116,2017-11-07 11:41:06,,0
38095,2,1,18,122,2017-11-07 11:42:22,,0
73821,29,1,13,210,2017-11-07 11:44:53,,0
148540,3,1,19,442,2017-11-07 11:34:45,,0
79860,3,2,10,205,2017-11-07 11:50:08,,0
63182,14,2,35,123,2017-11-07 11:36:25,,0
105560,21,1,14,128,2017-11-07 11:40:02,,0
38265,18,1,18,134,2017-11-07 11:32:22,,0
149789,15,1,22,379,2017-11-07 11:40:27,,0
28176,12,1,8,178,2017-11-07 11:44:26,,0
9419,9,1,15,215,2017-11-07 11:42:45,,0
18787,12,1,13,178,2017-11-07 11:40:17,,0
201006,3,1,19,280,2017-11-07 11:41:49,,0
84431,12,1,14,265,2017-11-07 11:36:14,,0
109079,12,1,6,140,2017-11-07 11:31:46,,0
2773,24,2,17,105,2017-11-07 11:43:06,,0
29290,9,2,27,215,2017-11-07 11:32:09,,0
49097,1,1,37,134,2017-11-07 11:43:04,,0
15983,3,1,28,173,2017-11-07 11:38:34,,0
23710,3,1,13,280,2017-11-07 11:40:01,,0
26876,9,1,13,442,2017-11-07 11:39:00,,0
103284,7,1,13,101,2017-11-07 11:45:44,,0
174121,32,1,47,376,2017-11-07 11:32:08,,0
74415,2,1,18,237,2017-11-07 11:48:51,,0
15111,3,1,26,489,2017-11-07 11:50:21,,0
192694,26,1,41,121,2017-11-07 11:41:45,,0
5348,14,1,13,442,2017-11-07 11:40:04,,0
44725,8,1,13,145,2017-11-07 11:45:22,,0
180966,14,1,8,401,2017-11-07 11:32:58,,0
24729,151,0,0,347,2017-11-07 11:43:50,,0
114276,12,2,17,265,2017-11-07 11:45:06,,0
73184,26,1,13,266,2017-11-07 11:47:17,,0
13730,12,1,13,178,2017-11-07 11:45:33,,0
55566,3,1,3,137,2017-11-07 11:38:17,,0
56268,3,1,9,135,2017-11-07 11:33:59,,0
8286,3,1,22,424,2017-11-07 11:48:58,,0
7574,3,1,15,280,2017-11-07 11:42:48,,0
105808,18,1,37,107,2017-11-07 11:49:29,,0
168878,12,1,19,140,2017-11-07 11:42:57,,0
120583,27,1,19,122,2017-11-07 11:48:24,,0
132782,14,1,18,379,2017-11-07 11:45:51,,0
47304,2,1,8,243,2017-11-07 11:50:22,,0
73516,12,1,18,259,2017-11-07 11:40:33,,0
67581,12,1,20,326,2017-11-07 11:43:32,,0
47526,150,1,19,110,2017-11-07 11:41:46,,0
33956,9,1,19,244,2017-11-07 11:50:21,,0
165721,13,1,13,469,2017-11-07 11:47:48,,0
122874,8,1,30,145,2017-11-07 11:32:13,,0
55142,36,1,22,373,2017-11-07 11:39:51,,0
48258,137,3032,607,347,2017-11-07 11:36:11,,0
103616,18,1,28,121,2017-11-07 11:48:09,,0
125204,13,1,19,400,2017-11-07 11:38:20,,0
55487,3,2,13,135,2017-11-07 11:36:14,,0
10335,18,1,1,107,2017-11-07 11:35:24,,0
116743,2,2,55,364,2017-11-07 11:48:10,,0
198793,15,1,41,140,2017-11-07 11:47:09,,0
73646,13,1,16,477,2017-11-07 11:40:25,,0
119893,12,1,15,265,2017-11-07 11:44:48,,0
35466,2,1,13,212,2017-11-07 11:36:17,,0
50263,14,1,19,442,2017-11-07 11:48:45,,0
165551,12,1,23,259,2017-11-07 11:42:00,,0
77895,21,1,19,128,2017-11-07 11:41:07,,0
85329,18,1,13,107,2017-11-07 11:33:26,,0
199090,3,1,6,280,2017-11-07 11:33:03,,0
133957,24,1,19,105,2017-11-07 11:32:56,,0
91310,15,1,41,412,2017-11-07 11:36:10,,0
71517,25,1,11,259,2017-11-07 11:37:36,,0
17149,3,1,19,135,2017-11-07 11:33:31,,0
12625,18,3032,607,107,2017-11-07 11:34:37,,0
90485,25,1,32,259,2017-11-07 11:37:58,,0
44051,26,1,3,121,2017-11-07 11:38:39,,0
164092,13,1,2,477,2017-11-07 11:38:42,,0
42478,15,1,13,386,2017-11-07 11:50:56,,0
73516,11,1,13,219,2017-11-07 11:40:08,,0
98481,14,1,17,442,2017-11-07 11:48:05,,0
76440,3,1,13,280,2017-11-07 11:42:17,,0
56019,15,1,31,245,2017-11-07 11:34:43,,0
57127,61,1,9,21,2017-11-07 11:43:43,,0
85900,26,1,13,121,2017-11-07 11:35:34,,0
43894,29,1,15,213,2017-11-07 11:42:25,,0
105679,11,1,43,481,2017-11-07 11:48:27,,0
80605,18,1,49,107,2017-11-07 11:32:15,,0
182896,3,1,9,280,2017-11-07 11:36:00,,0
5404,26,1,18,266,2017-11-07 11:32:55,,0
87907,18,1,13,107,2017-11-07 11:39:49,,0
58905,12,1,19,19,2017-11-07 11:41:26,,0
84900,15,1,19,386,2017-11-07 11:36:04,,0
77969,13,1,13,400,2017-11-07 11:42:40,,0
92712,2,1,19,122,2017-11-07 11:50:18,,0
73743,20,1,19,259,2017-11-07 11:40:22,,0
73516,12,1,18,259,2017-11-07 11:32:30,,0
101863,11,1,35,122,2017-11-07 11:37:02,,0
657,15,1,3,278,2017-11-07 11:35:21,,0
80114,23,1,19,153,2017-11-07 11:39:02,,0
99344,12,1,13,259,2017-11-07 11:40:50,,0
147044,12,2,22,178,2017-11-07 11:43:40,,0
84860,12,1,17,178,2017-11-07 11:41:20,,0
204623,15,1,13,480,2017-11-07 11:35:21,,0
53454,14,1,13,480,2017-11-07 11:35:30,,0
28739,27,2,13,122,2017-11-07 11:46:52,,0
61484,12,1,13,178,2017-11-07 11:47:42,,0
73516,12,1,13,178,2017-11-07 11:36:16,,0
52010,12,59,73,259,2017-11-07 11:47:41,,0
77335,26,1,53,266,2017-11-07 11:37:25,,0
171756,12,1,16,259,2017-11-07 11:42:52,,0
45572,18,1,19,121,2017-11-07 11:43:09,,0
121216,9,1,13,232,2017-11-07 11:35:08,,0
200387,3,1,19,280,2017-11-07 11:45:20,,0
92941,18,3032,607,107,2017-11-07 11:37:32,,0
29171,15,1,19,278,2017-11-07 11:45:30,,0
209228,3,1,13,280,2017-11-07 11:46:08,,0
114235,9,1,13,466,2017-11-07 11:39:25,,0
196737,2,1,13,435,2017-11-07 11:35:26,,0
91334,13,1,17,469,2017-11-07 11:39:22,,0
41440,26,1,19,121,2017-11-07 11:49:04,,0
201182,3,1,13,19,2017-11-07 11:41:19,,0
109735,9,1,15,442,2017-11-07 11:32:21,,0
123843,12,1,18,178,2017-11-07 11:47:07,,0
152778,12,1,13,178,2017-11-07 11:36:21,,0
14264,3,1,13,409,2017-11-07 11:43:30,,0
79909,9,2,41,258,2017-11-07 11:40:25,,0
98489,3,1,1,280,2017-11-07 11:42:17,,0
102206,2,1,19,122,2017-11-07 11:49:12,,0
72078,1,1,13,134,2017-11-07 11:31:42,,0
114276,11,1,13,319,2017-11-07 11:45:09,,0
137509,12,1,25,205,2017-11-07 11:39:55,,0
197093,13,1,18,477,2017-11-07 11:50:12,,0
31572,2,1,26,477,2017-11-07 11:37:50,,0
140567,12,1,19,178,2017-11-07 11:34:50,,0
90891,15,1,19,245,2017-11-07 11:49:46,,0
5314,25,1,20,259,2017-11-07 11:33:01,,0
59176,18,1,20,107,2017-11-07 11:39:53,,0
112806,15,1,17,245,2017-11-07 11:43:58,,0
